line,Capacity,hutil1,hutil0p9-1,hutil0p8-0p9,hutil0p75-0p8,hutil>=0p9,hutil>=0p8,hutil>=0p75,dist,zscore,pvalue
343,187,0,0,0,0,0,0,0,3.705,-5.473267562068049,0.9999999779093868
344,209,0,0,0,0,0,0,0,6.016,-5.473267562068049,0.9999999779093868
345,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
346,184,0,0,0,0,0,0,0,1.187,-5.473267562068049,0.9999999779093868
347,222,0,0,0,0,0,0,0,5.854,-5.473267562068049,0.9999999779093868
348,190,0,0,0,0,0,0,0,1.531,-5.473267562068049,0.9999999779093868
349,216,0,0,0,0,0,0,0,3.338,-5.473267562068049,0.9999999779093868
350,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
351,229,0,0,0,0,0,0,0,2.826,-5.473267562068049,0.9999999779093868
352,213,0,0,0,0,0,0,0,0.964,-5.473267562068049,0.9999999779093868
353,246,0,0,0,0,0,0,0,7.618,-5.473267562068049,0.9999999779093868
354,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
355,238,0,0,0,0,0,0,0,7.563,-5.473267562068049,0.9999999779093868
356,247,0,0,0,0,0,0,0,2.608,-5.473267562068049,0.9999999779093868
357,271,0,0,0,0,0,0,0,41.012,-5.473267562068049,0.9999999779093868
358,192,0,0,0,0,0,0,0,1.34,-5.473267562068049,0.9999999779093868
359,222,0,0,0,0,0,0,0,2.392,-5.473267562068049,0.9999999779093868
360,175,0,0,0,0,0,0,0,4.22,-5.473267562068049,0.9999999779093868
361,188,0,0,0,0,0,0,0,8.155,-5.473267562068049,0.9999999779093868
362,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
363,213,0,0,0,0,0,0,0,3.975,-5.473267562068049,0.9999999779093868
364,237,0,0,0,0,0,0,0,6.251,-5.473267562068049,0.9999999779093868
365,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
366,197,0,0,0,0,0,0,0,2.845,-5.473267562068049,0.9999999779093868
367,198,0,0,0,0,0,0,0,3.783,-5.473267562068049,0.9999999779093868
368,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
369,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
370,205,0,0,0,0,0,0,0,3.596,-5.473267562068049,0.9999999779093868
371,209,0,0,0,0,0,0,0,13.268,-5.473267562068049,0.9999999779093868
372,221,0,0,0,0,0,0,0,1.743,-5.473267562068049,0.9999999779093868
373,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
374,234,0,0,0,0,0,0,0,9.339,-5.473267562068049,0.9999999779093868
375,179,0,0,0,0,0,0,0,1.314,-5.473267562068049,0.9999999779093868
376,195,0,0,0,0,0,0,0,1.288,-5.473267562068049,0.9999999779093868
377,225,0,0,0,0,0,0,0,10.806,-5.473267562068049,0.9999999779093868
378,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
379,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
380,180,0,0,0,0,0,0,0,2.181,-5.473267562068049,0.9999999779093868
381,223,0,0,0,0,0,0,0,1.43,-5.473267562068049,0.9999999779093868
382,248,0,0,0,0,0,0,0,16.412,-5.473267562068049,0.9999999779093868
383,258,0,0,0,0,0,0,0,18.35,-5.473267562068049,0.9999999779093868
384,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
385,212,0,0,0,0,0,0,0,1.286,-5.473267562068049,0.9999999779093868
386,219,0,0,0,0,0,0,0,3.43,-5.473267562068049,0.9999999779093868
387,224,0,0,0,0,0,0,0,3.536,-5.473267562068049,0.9999999779093868
388,165,0,0,0,0,0,0,0,2.314,-5.473267562068049,0.9999999779093868
389,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
390,275,0,0,0,0,0,0,0,10.16,-5.473267562068049,0.9999999779093868
391,275,0,0,0,0,0,0,0,10.16,-5.473267562068049,0.9999999779093868
392,249,0,0,0,0,0,0,0,11.768,-5.473267562068049,0.9999999779093868
393,235,0,0,0,0,0,0,0,2.178,-5.473267562068049,0.9999999779093868
394,264,0,0,0,0,0,0,0,0.604,-5.473267562068049,0.9999999779093868
395,231,0,0,0,0,0,0,0,2.159,-5.473267562068049,0.9999999779093868
396,246,0,0,0,0,0,0,0,5.2,-5.473267562068049,0.9999999779093868
397,614,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
398,614,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
399,614,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
400,1189,0,0,0,0,0,0,0,27.566,-5.473267562068049,0.9999999779093868
401,1199,0,0,0,0,0,0,0,13.189,-5.473267562068049,0.9999999779093868
402,1106,0,0,0,0,0,0,0,8.898,-5.473267562068049,0.9999999779093868
403,1303,0,0,0,0,0,0,0,82.942,-5.473267562068049,0.9999999779093868
404,250,0,0,0,0,0,0,0,2.534,-5.473267562068049,0.9999999779093868
405,286,0,0,0,0,0,0,0,1.672,-5.473267562068049,0.9999999779093868
406,286,0,0,0,0,0,0,0,1.672,-5.473267562068049,0.9999999779093868
407,286,0,0,0,0,0,0,0,1.672,-5.473267562068049,0.9999999779093868
408,258,0,0,0,0,0,0,0,0.924,-5.473267562068049,0.9999999779093868
409,269,0,0,0,0,0,0,0,1.905,-5.473267562068049,0.9999999779093868
410,242,0,0,0,0,0,0,0,12.166,-5.473267562068049,0.9999999779093868
411,231,0,0,0,0,0,0,0,4.727,-5.473267562068049,0.9999999779093868
412,239,0,0,0,0,0,0,0,5.818,-5.473267562068049,0.9999999779093868
413,214,0,0,0,0,0,0,0,3.443,-5.473267562068049,0.9999999779093868
414,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
415,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
416,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
417,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
418,196,0,0,0,0,0,0,0,18.902,-5.473267562068049,0.9999999779093868
419,159,0,0,0,0,0,0,0,21.79,-5.473267562068049,0.9999999779093868
420,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
421,256,0,0,0,0,0,0,0,12.082,-5.473267562068049,0.9999999779093868
422,180,0,0,0,0,0,0,0,2.719,-5.473267562068049,0.9999999779093868
423,235,0,0,0,0,0,0,0,9.5,-5.473267562068049,0.9999999779093868
424,223,0,0,0,0,0,0,0,2.85,-5.473267562068049,0.9999999779093868
425,250,0,0,0,0,0,0,0,14.961,-5.473267562068049,0.9999999779093868
426,300,0,0,0,0,0,0,0,0.519,-5.473267562068049,0.9999999779093868
427,293,0,0,0,0,0,0,0,6.869,-5.473267562068049,0.9999999779093868
428,293,0,0,0,0,0,0,0,6.869,-5.473267562068049,0.9999999779093868
429,293,0,0,0,0,0,0,0,6.869,-5.473267562068049,0.9999999779093868
430,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
431,219,0,0,0,0,0,0,0,7.193,-5.473267562068049,0.9999999779093868
432,210,0,0,0,0,0,0,0,3.621,-5.473267562068049,0.9999999779093868
433,233,0,0,0,0,0,0,0,11.093,-5.473267562068049,0.9999999779093868
434,228,0,0,0,0,0,0,0,4.123,-5.473267562068049,0.9999999779093868
435,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
436,196,0,0,0,0,0,0,0,5.698,-5.473267562068049,0.9999999779093868
437,219,0,0,0,0,0,0,0,22.187,-5.473267562068049,0.9999999779093868
438,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
439,219,0,0,0,0,0,0,0,1.353,-5.473267562068049,0.9999999779093868
440,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
441,213,0,0,0,0,0,0,0,2.032,-5.473267562068049,0.9999999779093868
442,226,0,0,0,0,0,0,0,3.25,-5.473267562068049,0.9999999779093868
443,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
444,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
445,205,0,0,0,0,0,0,0,5.993,-5.473267562068049,0.9999999779093868
446,183,0,0,0,0,0,0,0,15.948,-5.473267562068049,0.9999999779093868
447,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
448,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
449,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
450,260,0,0,0,0,0,0,0,1.064,-5.473267562068049,0.9999999779093868
451,257,0,0,0,0,0,0,0,4.185,-5.473267562068049,0.9999999779093868
452,256,0,0,0,0,0,0,0,5.744,-5.473267562068049,0.9999999779093868
453,257,0,0,0,0,0,0,0,5.686,-5.473267562068049,0.9999999779093868
454,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
455,221,0,0,0,0,0,0,0,6.538,-5.473267562068049,0.9999999779093868
456,280,0,0,0,0,0,0,0,2.537,-5.473267562068049,0.9999999779093868
457,280,0,0,0,0,0,0,0,2.537,-5.473267562068049,0.9999999779093868
458,266,0,0,0,0,0,0,0,3.678,-5.473267562068049,0.9999999779093868
459,166,0,0,0,0,0,0,0,5.781,-5.473267562068049,0.9999999779093868
460,218,0,0,0,0,0,0,0,2.265,-5.473267562068049,0.9999999779093868
461,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
462,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
463,231,0,0,0,0,0,0,0,8.106,-5.473267562068049,0.9999999779093868
464,183,0,0,0,0,0,0,0,8.391,-5.473267562068049,0.9999999779093868
465,237,0,0,0,0,0,0,0,13.445,-5.473267562068049,0.9999999779093868
466,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
467,274,0,0,0,0,0,0,0,0.581,-5.473267562068049,0.9999999779093868
468,287,0,0,0,0,0,0,0,3.073,-5.473267562068049,0.9999999779093868
469,287,0,0,0,0,0,0,0,3.073,-5.473267562068049,0.9999999779093868
470,287,0,0,0,0,0,0,0,3.073,-5.473267562068049,0.9999999779093868
471,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
472,211,0,0,0,0,0,0,0,2.177,-5.473267562068049,0.9999999779093868
473,265,0,0,0,0,0,0,0,2.168,-5.473267562068049,0.9999999779093868
474,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
475,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
476,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
477,176,0,0,0,0,0,0,0,3.479,-5.473267562068049,0.9999999779093868
478,594,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
479,594,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
480,594,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
481,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
482,1192,0,0,0,0,0,0,0,12.233,-5.473267562068049,0.9999999779093868
483,1204,0,0,0,0,0,0,0,13.921,-5.473267562068049,0.9999999779093868
484,285,0,0,0,0,0,0,0,1.486,-5.473267562068049,0.9999999779093868
485,285,0,0,0,0,0,0,0,1.486,-5.473267562068049,0.9999999779093868
486,285,0,0,0,0,0,0,0,1.486,-5.473267562068049,0.9999999779093868
487,509,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
488,1137,0,0,0,0,0,0,0,12.513,-5.473267562068049,0.9999999779093868
489,1110,0,0,0,0,0,0,0,10.914,-5.473267562068049,0.9999999779093868
490,108,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
491,207,0,0,0,0,0,0,0,10.13,-5.473267562068049,0.9999999779093868
492,54,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
493,54,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
494,242,0,0,0,0,0,0,0,2.48,-5.473267562068049,0.9999999779093868
495,266,0,0,0,0,0,0,0,6.18,-5.473267562068049,0.9999999779093868
496,238,0,0,0,0,0,0,0,5.945,-5.473267562068049,0.9999999779093868
497,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
498,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
499,247,0,0,0,0,0,0,0,5.967,-5.473267562068049,0.9999999779093868
500,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
501,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
502,235,0,0,0,0,0,0,0,17.333,-5.473267562068049,0.9999999779093868
503,589,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
504,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
505,467,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
506,108,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
507,223,0,0,0,0,0,0,0,5.721,-5.473267562068049,0.9999999779093868
508,245,0,0,0,0,0,0,0,0.476,-5.473267562068049,0.9999999779093868
509,122,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
510,54,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
511,54,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
512,1237,0,0,0,0,0,0,0,18.557,-5.473267562068049,0.9999999779093868
513,1118,0,0,0,0,0,0,0,11.849,-5.473267562068049,0.9999999779093868
514,210,0,0,0,0,0,0,0,6.355,-5.473267562068049,0.9999999779093868
515,219,0,0,0,0,0,0,0,3.487,-5.473267562068049,0.9999999779093868
516,201,0,0,0,0,0,0,0,3.692,-5.473267562068049,0.9999999779093868
517,213,0,0,0,0,0,0,0,1.307,-5.473267562068049,0.9999999779093868
518,400,0,0,0,0,0,0,0,3.742,-5.473267562068049,0.9999999779093868
519,231,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
520,253,0,0,0,0,0,0,0,3.221,-5.473267562068049,0.9999999779093868
521,255,0,0,0,0,0,0,0,6.723,-5.473267562068049,0.9999999779093868
522,226,0,0,0,0,0,0,0,14.349,-5.473267562068049,0.9999999779093868
523,115,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
524,115,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
525,241,0,0,0,0,0,0,0,11.375,-5.473267562068049,0.9999999779093868
526,251,0,0,0,0,0,0,0,1.001,-5.473267562068049,0.9999999779093868
527,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
528,220,0,0,0,0,0,0,0,3.367,-5.473267562068049,0.9999999779093868
529,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
530,277,0,0,0,0,0,0,0,2.722,-5.473267562068049,0.9999999779093868
531,277,0,0,0,0,0,0,0,2.722,-5.473267562068049,0.9999999779093868
532,552,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
533,1145,0,0,0,0,0,0,0,28.388,-5.473267562068049,0.9999999779093868
534,1319,0,0,0,0,0,0,0,55.186,-5.473267562068049,0.9999999779093868
535,261,0,0,0,0,0,0,0,3.838,-5.473267562068049,0.9999999779093868
536,234,0,0,0,0,0,0,0,2.528,-5.473267562068049,0.9999999779093868
537,248,0,0,0,0,0,0,0,6.049,-5.473267562068049,0.9999999779093868
538,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
539,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
540,211,0,0,0,0,0,0,0,1.712,-5.473267562068049,0.9999999779093868
541,212,0,0,0,0,0,0,0,8.533,-5.473267562068049,0.9999999779093868
542,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
543,213,0,0,0,0,0,0,0,4.932,-5.473267562068049,0.9999999779093868
544,240,0,0,0,0,0,0,0,9.554,-5.473267562068049,0.9999999779093868
545,159,0,0,0,0,0,0,0,3.733,-5.473267562068049,0.9999999779093868
546,233,0,0,0,0,0,0,0,1.82,-5.473267562068049,0.9999999779093868
547,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
548,213,0,0,0,0,0,0,0,11.994,-5.473267562068049,0.9999999779093868
549,189,0,0,0,0,0,0,0,23.597,-5.473267562068049,0.9999999779093868
550,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
551,212,0,0,0,0,0,0,0,1.806,-5.473267562068049,0.9999999779093868
552,174,0,0,0,0,0,0,0,3.881,-5.473267562068049,0.9999999779093868
553,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
554,288,0,0,0,0,0,0,0,11.364,-5.473267562068049,0.9999999779093868
555,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
556,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
557,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
558,243,0,0,0,0,0,0,0,7.772,-5.473267562068049,0.9999999779093868
559,188,0,0,0,0,0,0,0,9.287,-5.473267562068049,0.9999999779093868
560,214,0,0,0,0,0,0,0,12.602,-5.473267562068049,0.9999999779093868
561,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
562,199,0,0,0,0,0,0,0,2.606,-5.473267562068049,0.9999999779093868
563,210,0,0,0,0,0,0,0,12.021,-5.473267562068049,0.9999999779093868
564,270,0,0,0,0,0,0,0,1.017,-5.473267562068049,0.9999999779093868
565,240,0,0,0,0,0,0,0,1.768,-5.473267562068049,0.9999999779093868
566,267,0,0,0,0,0,0,0,3.477,-5.473267562068049,0.9999999779093868
567,251,0,0,0,0,0,0,0,13.898,-5.473267562068049,0.9999999779093868
568,229,0,0,0,0,0,0,0,9.674,-5.473267562068049,0.9999999779093868
569,270,0,0,0,0,0,0,0,1.374,-5.473267562068049,0.9999999779093868
570,293,0,0,0,0,0,0,0,2.423,-5.473267562068049,0.9999999779093868
571,293,0,0,0,0,0,0,0,2.423,-5.473267562068049,0.9999999779093868
572,293,0,0,0,0,0,0,0,2.423,-5.473267562068049,0.9999999779093868
573,293,0,0,0,0,0,0,0,2.423,-5.473267562068049,0.9999999779093868
574,303,0,0,0,0,0,0,0,3.084,-5.473267562068049,0.9999999779093868
575,303,0,0,0,0,0,0,0,3.084,-5.473267562068049,0.9999999779093868
576,303,0,0,0,0,0,0,0,3.084,-5.473267562068049,0.9999999779093868
577,303,0,0,0,0,0,0,0,3.084,-5.473267562068049,0.9999999779093868
578,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
579,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
580,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
581,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
582,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
583,213,0,0,0,0,0,0,0,1.211,-5.473267562068049,0.9999999779093868
584,237,0,0,0,0,0,0,0,2.695,-5.473267562068049,0.9999999779093868
585,290,0,0,0,0,0,0,0,1.733,-5.473267562068049,0.9999999779093868
586,239,0,0,0,0,0,0,0,2.235,-5.473267562068049,0.9999999779093868
587,400,0,0,0,0,0,0,0,1.883,-5.473267562068049,0.9999999779093868
588,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
589,219,0,0,0,0,0,0,0,6.088,-5.473267562068049,0.9999999779093868
590,257,0,0,0,0,0,0,0,25.762,-5.473267562068049,0.9999999779093868
591,537,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
592,1312,0,0,0,0,0,0,0,31.216,-5.473267562068049,0.9999999779093868
593,1170,0,0,0,0,0,0,0,15.737,-5.473267562068049,0.9999999779093868
594,224,0,0,0,0,0,0,0,16.502,-5.473267562068049,0.9999999779093868
595,253,0,0,0,0,0,0,0,13.192,-5.473267562068049,0.9999999779093868
596,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
597,226,0,0,0,0,0,0,0,19.247,-5.473267562068049,0.9999999779093868
598,243,0,0,0,0,0,0,0,4.703,-5.473267562068049,0.9999999779093868
599,413,0,0,0,0,0,0,0,1.605,-5.473267562068049,0.9999999779093868
600,215,0,0,0,0,0,0,0,5.748,-5.473267562068049,0.9999999779093868
601,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
602,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
603,280,0,0,0,0,0,0,0,9.996,-5.473267562068049,0.9999999779093868
604,280,0,0,0,0,0,0,0,9.996,-5.473267562068049,0.9999999779093868
605,257,0,0,0,0,0,0,0,3.3,-5.473267562068049,0.9999999779093868
606,210,0,0,0,0,0,0,0,8.978,-5.473267562068049,0.9999999779093868
607,215,0,0,0,0,0,0,0,4.604,-5.473267562068049,0.9999999779093868
608,483,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
609,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
610,1263,0,0,0,0,0,0,0,31.044,-5.473267562068049,0.9999999779093868
611,316,0,0,0,0,0,0,0,0.709,-5.473267562068049,0.9999999779093868
612,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
613,509,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
614,1372,0,0,0,0,0,0,0,23.124,-5.473267562068049,0.9999999779093868
615,1337,0,0,0,0,0,0,0,105.646,-5.473267562068049,0.9999999779093868
616,1263,0,0,0,0,0,0,0,22.304,-5.473267562068049,0.9999999779093868
617,276,0,0,0,0,0,0,0,3.259,-5.473267562068049,0.9999999779093868
618,188,0,0,0,0,0,0,0,14.621,-5.473267562068049,0.9999999779093868
619,265,0,0,0,0,0,0,0,12.172,-5.473267562068049,0.9999999779093868
620,249,0,0,0,0,0,0,0,14.373,-5.473267562068049,0.9999999779093868
621,301,0,0,0,0,0,0,0,0.67,-5.473267562068049,0.9999999779093868
622,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
623,219,0,0,0,0,0,0,0,1.686,-5.473267562068049,0.9999999779093868
624,216,0,0,0,0,0,0,0,4.881,-5.473267562068049,0.9999999779093868
625,252,0,0,0,0,0,0,0,9.462,-5.473267562068049,0.9999999779093868
626,203,0,0,0,0,0,0,0,28.841,-5.473267562068049,0.9999999779093868
627,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
628,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
629,208,0,0,0,0,0,0,0,19.493,-5.473267562068049,0.9999999779093868
630,226,0,0,0,0,0,0,0,37.207,-5.473267562068049,0.9999999779093868
631,239,0,0,0,0,0,0,0,13.567,-5.473267562068049,0.9999999779093868
632,269,0,0,0,0,0,0,0,33.954,-5.473267562068049,0.9999999779093868
633,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
634,336,0,0,0,0,0,0,0,2.844,-5.473267562068049,0.9999999779093868
635,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
636,275,0,0,0,0,0,0,0,3.605,-5.473267562068049,0.9999999779093868
637,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
638,292,0,0,0,0,0,0,0,3.407,-5.473267562068049,0.9999999779093868
639,292,0,0,0,0,0,0,0,3.407,-5.473267562068049,0.9999999779093868
640,292,0,0,0,0,0,0,0,3.407,-5.473267562068049,0.9999999779093868
641,254,0,0,0,0,0,0,0,8.217,-5.473267562068049,0.9999999779093868
642,212,0,0,0,0,0,0,0,5.532,-5.473267562068049,0.9999999779093868
643,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
644,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
645,247,0,0,0,0,0,0,0,29.032,-5.473267562068049,0.9999999779093868
646,213,0,0,0,0,0,0,0,36.442,-5.473267562068049,0.9999999779093868
647,283,0,0,0,0,0,0,0,3.64,-5.473267562068049,0.9999999779093868
648,283,0,0,0,0,0,0,0,3.64,-5.473267562068049,0.9999999779093868
649,283,0,0,0,0,0,0,0,3.64,-5.473267562068049,0.9999999779093868
650,650,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
651,650,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
652,800,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
653,650,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
654,1031,0,0,0,0,0,0,0,18.411,-5.473267562068049,0.9999999779093868
655,1226,0,0,0,0,0,0,0,33.538,-5.473267562068049,0.9999999779093868
656,1337,0,0,0,0,0,0,0,82.972,-5.473267562068049,0.9999999779093868
657,1472,0,0,0,0,0,0,0,174.176,-5.473267562068049,0.9999999779093868
658,641,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
659,641,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
660,641,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
661,1062,0,0,0,0,0,0,0,24.758,-5.473267562068049,0.9999999779093868
662,250,0,0,0,0,0,0,0,8.655,-5.473267562068049,0.9999999779093868
663,255,0,0,0,0,0,0,0,2.631,-5.473267562068049,0.9999999779093868
664,240,0,0,0,0,0,0,0,4.551,-5.473267562068049,0.9999999779093868
665,185,0,0,0,0,0,0,0,23.297,-5.473267562068049,0.9999999779093868
666,501,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
667,1533,0,0,0,0,0,0,0,135.667,-5.473267562068049,0.9999999779093868
668,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
669,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
670,250,0,0,0,0,0,0,0,13.122,-5.473267562068049,0.9999999779093868
